#time,accel_x,accel_y,accel_z
2260.061862,592.164754,444.123565,-73238.729609
2260.064329,0.000000,1184.329507,-72779.072310
2260.066797,592.164754,1184.329507,-73238.729609
2260.069264,1036.288319,1036.288319,-73545.167808
2260.071731,2072.576638,1776.494261,-72932.291410
2260.074198,1628.453072,1628.453072,-73391.948708
2260.076666,592.164754,592.164754,-75077.358804
2260.079133,296.082377,592.164754,-73545.167808
2260.081600,-148.041188,1036.288319,-73545.167808
2260.084068,148.041188,888.247130,-73545.167808
2260.086535,-888.247130,444.123565,-74158.044206
2260.089002,740.205942,-4737.318029,-74004.825107
2260.091470,2368.659014,2960.823768,-72472.634111
2260.093937,-888.247130,2812.782580,-74311.263306
2260.096404,-1184.329507,-6957.935855,-75843.454302
2260.098871,0.000000,1332.370696,-71553.319513
2260.101339,-740.205942,-14804.118840,-74617.701505
2260.103806,-148.041188,-5329.482782,-70021.128517
2260.106273,-1628.453072,-10362.883188,-75537.016103
2260.108741,1036.288319,-1184.329507,-72625.853210
2260.111208,2072.576638,-3701.029710,-75996.673402
2260.113675,-740.205942,7994.224174,-72319.415011
2260.116143,-1184.329507,6809.894666,-72012.976812
2260.118610,444.123565,6365.771101,-72932.291410
2260.121077,148.041188,2812.782580,-75537.016103
2260.123544,740.205942,-2812.782580,-72625.853210
2260.126012,2220.617826,-1332.370696,-73238.729609
2260.128479,740.205942,-5773.606348,-74158.044206
2260.130946,2516.700203,3997.112087,-73545.167808
2260.133473,592.164754,7550.100608,-74158.044206
2260.136000,-1184.329507,15988.448347,-73391.948708
2260.138527,296.082377,11991.336260,-72779.072310
2260.141054,2368.659014,5033.400406,-73238.729609
2260.143581,444.123565,-3849.070898,-73238.729609
2260.146108,2812.782580,1480.411884,-74464.482406
2260.148635,148.041188,444.123565,-75077.358804
2260.151162,0.000000,-15544.324782,-79061.055394
2260.153689,1480.411884,17764.942608,-66190.651027
2260.156216,-2368.659014,4589.276840,-74770.920605
2260.158743,1628.453072,1332.370696,-75843.454302
2260.161270,1036.288319,5329.482782,-73851.606007
2260.163797,-1628.453072,-6513.812290,-75230.577904
2260.166324,1924.535449,15840.407159,-72319.415011
