#time,accel_x,accel_y,accel_z
2113.464483,-5773.606348,1628.453072,-72472.634111
2113.466999,15544.324782,2072.576638,-72932.291410
2113.469429,20577.725188,592.164754,-73698.386908
2113.471858,8734.430116,0.000000,-74924.139704
2113.474287,-4885.359217,592.164754,-73391.948708
2113.476717,-6661.853478,1332.370696,-73238.729609
2113.479146,1332.370696,444.123565,-74311.263306
2113.481575,5033.400406,1776.494261,-72166.195912
2113.484005,7846.182985,-296.082377,-73391.948708
2113.486434,1628.453072,1776.494261,-74924.139704
2113.488864,-3256.906145,296.082377,-75230.577904
2113.491293,888.247130,1776.494261,-73238.729609
2113.493722,7550.100608,888.247130,-72472.634111
2113.496152,7550.100608,0.000000,-73545.167808
2113.498581,8586.388927,-444.123565,-74158.044206
2113.501010,5033.400406,4441.235652,-72779.072310
2113.503440,-3552.988522,148.041188,-74311.263306
2113.505869,0.000000,1480.411884,-73238.729609
2113.508299,2368.659014,-148.041188,-72166.195912
2113.510728,4145.153275,296.082377,-75077.358804
2113.513157,13619.789333,1776.494261,-74464.482406
2113.515587,-13619.789333,-1924.535449,-73851.606007
2113.518016,10658.965565,4293.194464,-73545.167808
2113.520445,8586.388927,888.247130,-73851.606007
2113.522875,-2960.823768,-148.041188,-74770.920605
2113.525304,7994.224174,2960.823768,-70174.347617
2113.527734,-444.123565,-592.164754,-75537.016103
2113.530163,2368.659014,1776.494261,-77069.207099
2113.532592,5181.441594,2072.576638,-73085.510509
2113.535022,-148.041188,0.000000,-72779.072310
2113.537451,11547.212695,740.205942,-71859.757712
2113.539880,7994.224174,2516.700203,-74617.701505
2113.542310,8290.306550,740.205942,-74158.044206
2113.544739,-1480.411884,1628.453072,-74464.482406
2113.547168,-8438.347739,-148.041188,-75843.454302
2113.549598,-6217.729913,1628.453072,-73391.948708
2113.552027,12879.583391,888.247130,-72625.853210
2113.554457,22798.343014,444.123565,-74464.482406
2113.556886,12731.542202,1924.535449,-72779.072310
2113.559315,-10066.800811,888.247130,-74770.920605
2113.561745,-20725.766376,2072.576638,-74311.263306
2113.564174,-13471.748144,-296.082377,-74924.139704
2113.566671,-148.041188,888.247130,-71859.757712
2113.569168,7402.059420,148.041188,-71706.538613
2113.571664,2368.659014,2368.659014,-74158.044206
2113.574161,-6513.812290,2220.617826,-75383.797003
2113.576658,-6365.771101,148.041188,-73698.386908
2113.579154,-3108.864956,1332.370696,-73238.729609
2113.581651,296.082377,148.041188,-73238.729609
2113.584148,-740.205942,740.205942,-74158.044206
2113.586645,-6365.771101,2368.659014,-73391.948708
2113.589141,-7105.977043,3256.906145,-74617.701505
2113.591638,-6217.729913,-1184.329507,-73698.386908
2113.594135,740.205942,2368.659014,-72012.976812
2113.596632,740.205942,-296.082377,-73698.386908
2113.599128,592.164754,444.123565,-74158.044206
2113.601625,-3108.864956,2220.617826,-73391.948708
2113.604122,-5477.523971,2368.659014,-74464.482406
2113.606618,296.082377,1480.411884,-72932.291410
2113.609115,4293.194464,444.123565,-73238.729609
2113.611612,-296.082377,740.205942,-72319.415011
2113.614109,-444.123565,888.247130,-73698.386908
2113.616605,-8734.430116,1480.411884,-74770.920605
2113.619102,-9918.759623,1184.329507,-74770.920605
2113.621599,-5181.441594,740.205942,-72625.853210
2113.624096,740.205942,1480.411884,-73545.167808
2113.626592,0.000000,1924.535449,-72319.415011
2113.629089,-2664.741391,-296.082377,-74158.044206
2113.631586,-5329.482782,2664.741391,-74311.263306
2113.634082,-7846.182985,444.123565,-75230.577904
2113.636579,-6069.688724,1776.494261,-73851.606007
2113.639076,2220.617826,-296.082377,-72319.415011
2113.641573,7846.182985,2072.576638,-73238.729609
2113.644069,2516.700203,-592.164754,-74004.825107
2113.646566,-11695.253884,888.247130,-74004.825107
2113.649063,-18949.272115,1776.494261,-73851.606007
2113.651560,-8438.347739,592.164754,-75077.358804
2113.654056,10658.965565,1184.329507,-72166.195912
2113.656553,19837.519246,1332.370696,-72319.415011
2113.659050,7698.141797,-444.123565,-73085.510509
2113.661546,-3552.988522,1184.329507,-74924.139704
2113.664043,-2220.617826,2368.659014,-74464.482406
2113.666586,1184.329507,1628.453072,-73698.386908
2113.669129,8142.265362,148.041188,-72779.072310
2113.671673,4293.194464,-888.247130,-73085.510509
2113.674216,-592.164754,3849.070898,-72012.976812
2113.676759,-3108.864956,888.247130,-75077.358804
2113.679302,-1480.411884,1628.453072,-74464.482406
2113.681845,9030.512492,888.247130,-73085.510509
2113.684388,17320.819043,1332.370696,-72472.634111
2113.686931,9770.718434,888.247130,-73545.167808
2113.689474,3997.112087,888.247130,-75077.358804
2113.692017,-4737.318029,1776.494261,-73391.948708
2113.694561,-1184.329507,2664.741391,-73545.167808
2113.697104,-148.041188,592.164754,-73391.948708
2113.699647,13915.871710,888.247130,-72166.195912
2113.702190,3256.906145,1480.411884,-72012.976812
2113.704733,-15100.201217,444.123565,-74158.044206
2113.707276,2812.782580,2664.741391,-75383.797003
2113.709819,4737.318029,1776.494261,-72779.072310
2113.712362,10658.965565,1628.453072,-73545.167808
2113.714906,18949.272115,444.123565,-73085.510509
2113.717449,444.123565,2812.782580,-70327.566716
2113.719992,-2664.741391,444.123565,-75230.577904
2113.722535,3108.864956,2368.659014,-74004.825107
2113.725078,1332.370696,148.041188,-74617.701505
2113.727621,8142.265362,1332.370696,-70634.004916
2113.730164,3997.112087,2516.700203,-73391.948708
2113.732707,-592.164754,296.082377,-73545.167808
2113.735250,-3997.112087,1184.329507,-73545.167808
2113.737794,2664.741391,888.247130,-74311.263306
2113.740337,14656.077652,148.041188,-74311.263306
2113.742880,14508.036463,592.164754,-72779.072310
2113.745423,2072.576638,1924.535449,-73085.510509
2113.747966,-14804.118840,2664.741391,-73698.386908
2113.750509,-12435.459826,592.164754,-74464.482406
2113.753052,-1184.329507,592.164754,-72625.853210
2113.755595,4441.235652,740.205942,-73851.606007
2113.758138,3997.112087,1184.329507,-74617.701505
2113.760682,-7550.100608,1628.453072,-73851.606007
2113.763225,-5625.565159,1332.370696,-72625.853210
2113.765768,296.082377,1924.535449,-72472.634111
2113.768340,1924.535449,1332.370696,-73698.386908
2113.770912,3108.864956,1036.288319,-74158.044206
2113.773484,-6217.729913,1480.411884,-74158.044206
2113.776056,-8142.265362,1628.453072,-74311.263306
2113.778628,-13767.830521,1332.370696,-72166.195912
2113.781200,-8586.388927,1480.411884,-71859.757712
2113.783772,-4885.359217,2812.782580,-73085.510509
2113.786344,3552.988522,592.164754,-76149.892501
2113.788916,-4145.153275,2220.617826,-74158.044206
2113.791488,296.082377,740.205942,-74311.263306
2113.794061,-13471.748144,-888.247130,-73391.948708
2113.796633,740.205942,1776.494261,-72625.853210
2113.799205,3108.864956,2072.576638,-72625.853210
2113.801777,-4293.194464,1184.329507,-73698.386908
2113.804349,2220.617826,1332.370696,-73698.386908
2113.806921,-19837.519246,1628.453072,-72932.291410
2113.809493,-1924.535449,1776.494261,-74158.044206
2113.812065,888.247130,1332.370696,-74924.139704
2113.814637,-7994.224174,592.164754,-74311.263306
2113.817209,148.041188,1924.535449,-72319.415011
2113.819781,-4737.318029,2516.700203,-73238.729609
2113.822353,-3404.947333,1036.288319,-74158.044206
2113.824925,2220.617826,1036.288319,-73391.948708
2113.827497,6661.853478,296.082377,-73851.606007
2113.830069,2516.700203,2072.576638,-74004.825107
2113.832642,-8586.388927,1036.288319,-74004.825107
2113.835214,-16432.571912,2220.617826,-72472.634111
2113.837786,-3849.070898,1036.288319,-73851.606007
2113.840358,10214.842000,740.205942,-74464.482406
2113.842930,21465.972318,1480.411884,-72625.853210
2113.845502,7846.182985,592.164754,-74004.825107
2113.848074,-3701.029710,1480.411884,-75230.577904
2113.850646,-7105.977043,592.164754,-74158.044206
2113.853218,-148.041188,1776.494261,-72932.291410
2113.855790,10807.006753,-296.082377,-73391.948708
2113.858362,5625.565159,444.123565,-73391.948708
2113.860934,740.205942,2072.576638,-73391.948708
2113.863506,-5033.400406,888.247130,-74311.263306
2113.866078,-1480.411884,740.205942,-75690.235202
2113.868650,6365.771101,1332.370696,-73085.510509
2113.871150,14508.036463,444.123565,-72625.853210
2113.873650,11399.171507,1480.411884,-72932.291410
2113.876150,-2072.576638,1924.535449,-75077.358804
2113.878650,-4589.276840,1924.535449,-73698.386908
2113.881150,-1924.535449,2812.782580,-74158.044206
2113.883650,4145.153275,592.164754,-75996.673402
2113.886150,7846.182985,1480.411884,-73238.729609
2113.888650,-3849.070898,1036.288319,-72319.415011
2113.891150,-444.123565,2368.659014,-73545.167808
2113.893650,5625.565159,592.164754,-74770.920605
2113.896150,-1628.453072,1036.288319,-73545.167808
2113.898650,15692.365970,2368.659014,-72472.634111
2113.901150,10510.924376,0.000000,-73851.606007
2113.903650,2072.576638,1628.453072,-73085.510509
2113.906150,3256.906145,1628.453072,-72472.634111
2113.908650,4589.276840,2072.576638,-73698.386908
2113.911150,3108.864956,-148.041188,-74924.139704
2113.913650,3108.864956,1036.288319,-72625.853210
2113.916150,-444.123565,592.164754,-73391.948708
2113.918649,888.247130,2368.659014,-73851.606007
2113.921149,3404.947333,-296.082377,-74924.139704
2113.923649,12287.418637,1480.411884,-72319.415011
2113.926149,14656.077652,444.123565,-73851.606007
2113.928649,-148.041188,1332.370696,-74617.701505
2113.931149,-14804.118840,1776.494261,-73851.606007
2113.933649,-10955.047942,740.205942,-73391.948708
2113.936149,-1628.453072,2072.576638,-73851.606007
2113.938649,7254.018232,148.041188,-73851.606007
2113.941149,1924.535449,1332.370696,-74464.482406
2113.943649,-7698.141797,1184.329507,-74158.044206
2113.946149,-9178.553681,1332.370696,-74004.825107
2113.948649,-5181.441594,592.164754,-73238.729609
2113.951149,4737.318029,1628.453072,-72625.853210
2113.953649,2220.617826,444.123565,-75690.235202
2113.956149,-5625.565159,2516.700203,-75077.358804
2113.958649,-8438.347739,1480.411884,-72472.634111
2113.961149,-13619.789333,1924.535449,-72625.853210
2113.963649,-7550.100608,-296.082377,-72472.634111
2113.966149,5033.400406,2368.659014,-73085.510509
2113.968648,2664.741391,1332.370696,-72472.634111
2113.971187,-2664.741391,2368.659014,-74464.482406
2113.973726,-1036.288319,2368.659014,-75077.358804
2113.976264,148.041188,1036.288319,-72932.291410
2113.978803,-2812.782580,740.205942,-74311.263306
2113.981341,4737.318029,-148.041188,-73085.510509
2113.983880,-4441.235652,2220.617826,-72319.415011
2113.986419,-5921.647536,2072.576638,-75230.577904
2113.988957,444.123565,4885.359217,-73545.167808
2113.991496,-7846.182985,-592.164754,-71553.319513
2113.994034,-1184.329507,740.205942,-74617.701505
2113.996573,-2516.700203,888.247130,-73851.606007
2113.999111,-4737.318029,1184.329507,-75383.797003
2114.001650,-2516.700203,740.205942,-74617.701505
2114.004189,2960.823768,2960.823768,-72932.291410
2114.006727,3849.070898,1036.288319,-72779.072310
2114.009266,740.205942,-296.082377,-74464.482406
2114.011804,-12731.542202,888.247130,-73085.510509
2114.014343,-15544.324782,888.247130,-73698.386908
2114.016882,-8290.306550,888.247130,-74464.482406
2114.019420,7846.182985,1776.494261,-73545.167808
2114.021959,19097.313304,888.247130,-73085.510509
2114.024497,5033.400406,148.041188,-74004.825107
2114.027036,-4293.194464,592.164754,-74004.825107
2114.029574,-444.123565,1776.494261,-73391.948708
2114.032113,4885.359217,888.247130,-75077.358804
2114.034652,8734.430116,0.000000,-74311.263306
2114.037190,5329.482782,1480.411884,-72472.634111
2114.039729,-296.082377,888.247130,-72319.415011
2114.042267,-3997.112087,3108.864956,-73085.510509
2114.044806,-296.082377,1332.370696,-74770.920605
2114.047345,10658.965565,1332.370696,-73085.510509
2114.049883,15692.365970,592.164754,-73391.948708
2114.052422,15396.283594,-888.247130,-75077.358804
2114.054960,-1332.370696,2960.823768,-73238.729609
2114.057499,-7698.141797,740.205942,-73085.510509
2114.060037,7254.018232,2072.576638,-74617.701505
2114.062576,2516.700203,1036.288319,-73391.948708
2114.065115,5625.565159,-296.082377,-73238.729609
2114.067653,2812.782580,2072.576638,-73851.606007
2114.070192,-7698.141797,0.000000,-73851.606007
2114.072758,-1184.329507,2220.617826,-74770.920605
2114.075325,18357.107362,1924.535449,-73545.167808
2114.077891,9474.636058,2220.617826,-71706.538613
2114.080458,10807.006753,296.082377,-73698.386908
2114.083024,5625.565159,740.205942,-73851.606007
2114.085591,-296.082377,1036.288319,-75230.577904
2114.088157,296.082377,1332.370696,-73545.167808
2114.090724,-4737.318029,444.123565,-74158.044206
2114.093290,1628.453072,1480.411884,-72319.415011
2114.095857,6365.771101,2960.823768,-74158.044206
2114.098423,11251.130318,148.041188,-75077.358804
2114.100990,14656.077652,1628.453072,-72472.634111
2114.103556,9622.677246,1480.411884,-73698.386908
2114.106123,-7846.182985,1628.453072,-75383.797003
2114.108689,-18653.189738,1036.288319,-74158.044206
2114.111255,-7698.141797,1924.535449,-71400.100414
2114.113822,1924.535449,740.205942,-71859.757712
2114.116388,8290.306550,888.247130,-74464.482406
2114.118955,-6069.688724,3404.947333,-74311.263306
2114.121521,-11103.089130,1628.453072,-73391.948708
2114.124088,-6957.935855,1184.329507,-73545.167808
2114.126654,4293.194464,-1184.329507,-71859.757712
2114.129221,7254.018232,3552.988522,-71859.757712
2114.131787,3849.070898,444.123565,-75996.673402
2114.134354,-6069.688724,3404.947333,-74924.139704
2114.136920,-12139.377449,-444.123565,-74311.263306
2114.139487,-3108.864956,888.247130,-73085.510509
2114.142053,-3701.029710,-148.041188,-72166.195912
2114.144620,6809.894666,1332.370696,-73238.729609
2114.147186,-2220.617826,2368.659014,-73545.167808
2114.149753,740.205942,2220.617826,-76915.987999
2114.152319,-4737.318029,1924.535449,-74158.044206
2114.154886,-2072.576638,-296.082377,-71706.538613
2114.157452,4293.194464,-740.205942,-72932.291410
2114.160019,-9622.677246,888.247130,-74158.044206
2114.162585,-10658.965565,2960.823768,-74770.920605
2114.165152,-3108.864956,3404.947333,-72625.853210
2114.167718,-4441.235652,1776.494261,-75230.577904
2114.170285,-3552.988522,-444.123565,-72779.072310
2114.172851,-3552.988522,148.041188,-71859.757712
2114.175438,-2960.823768,1480.411884,-74311.263306
2114.178024,-740.205942,592.164754,-75690.235202
2114.180610,888.247130,1776.494261,-73698.386908
2114.183197,-148.041188,1628.453072,-73238.729609
2114.185783,-4589.276840,1480.411884,-72932.291410
2114.188369,-15100.201217,0.000000,-73851.606007
2114.190955,-8438.347739,1480.411884,-72779.072310
2114.193541,7698.141797,2072.576638,-74158.044206
2114.196128,15396.283594,296.082377,-73851.606007
2114.198714,7402.059420,1628.453072,-73851.606007
2114.201300,-2072.576638,1924.535449,-73545.167808
2114.203886,-3552.988522,888.247130,-72625.853210
2114.206473,1776.494261,1184.329507,-73851.606007
2114.209059,12435.459826,148.041188,-73851.606007
2114.211645,9474.636058,2664.741391,-74004.825107
2114.214231,1776.494261,-740.205942,-74617.701505
2114.216818,-4885.359217,2960.823768,-73085.510509
2114.219404,-2368.659014,740.205942,-73085.510509
2114.221990,6809.894666,1628.453072,-73545.167808
2114.224576,18653.189738,1184.329507,-73698.386908
2114.227162,21021.848753,-444.123565,-74311.263306
2114.229749,2812.782580,1924.535449,-74464.482406
2114.232335,-9622.677246,296.082377,-75537.016103
2114.234921,0.000000,1036.288319,-73545.167808
2114.237507,-148.041188,1628.453072,-71859.757712
2114.240094,3552.988522,2220.617826,-74770.920605
2114.242680,3701.029710,0.000000,-73851.606007
2114.245266,3256.906145,1776.494261,-73851.606007
2114.247852,-5033.400406,888.247130,-73238.729609
2114.250439,5477.523971,1184.329507,-74770.920605
2114.253025,8438.347739,296.082377,-72472.634111
2114.255611,6513.812290,1628.453072,-71400.100414
2114.258197,5329.482782,2516.700203,-73698.386908
2114.260783,1184.329507,2812.782580,-74770.920605
2114.263370,-3404.947333,2072.576638,-73238.729609
2114.265956,-1480.411884,-444.123565,-74004.825107
2114.268542,-740.205942,740.205942,-72779.072310
2114.271128,7550.100608,296.082377,-73238.729609
2114.273715,14952.160028,2664.741391,-73238.729609
2114.276301,16432.571912,1332.370696,-73391.948708
2114.278899,1628.453072,1628.453072,-74311.263306
2114.281498,-11991.336260,1924.535449,-73238.729609
2114.284096,-13915.871710,740.205942,-74158.044206
2114.286694,-2368.659014,-296.082377,-72625.853210
2114.289293,7402.059420,1332.370696,-72932.291410
2114.291891,1776.494261,2960.823768,-73238.729609
2114.294489,-7994.224174,1776.494261,-74924.139704
2114.297088,-8586.388927,1184.329507,-73698.386908
2114.299686,-4145.153275,1036.288319,-72319.415011
2114.302285,4589.276840,444.123565,-72012.976812
2114.304883,4885.359217,1332.370696,-74924.139704
2114.307481,-1480.411884,1332.370696,-75690.235202
2114.310080,-12139.377449,2812.782580,-74464.482406
2114.312678,-5477.523971,1776.494261,-73698.386908
2114.315276,-740.205942,-592.164754,-73085.510509
2114.317875,1776.494261,1332.370696,-71553.319513
2114.320473,592.164754,1924.535449,-74464.482406
2114.323072,592.164754,2516.700203,-76149.892501
2114.325670,-6217.729913,1924.535449,-73851.606007
2114.328268,-8438.347739,740.205942,-71859.757712
2114.330867,2516.700203,2220.617826,-72779.072310
2114.333465,-2368.659014,-296.082377,-72166.195912
2114.336063,2220.617826,2220.617826,-73238.729609
2114.338662,-5921.647536,2368.659014,-75383.797003
2114.341260,-12435.459826,1036.288319,-74464.482406
2114.343859,-7846.182985,296.082377,-73085.510509
2114.346457,-1332.370696,2072.576638,-70634.004916
2114.349055,296.082377,296.082377,-72932.291410
2114.351654,4589.276840,888.247130,-73085.510509
2114.354252,3404.947333,2516.700203,-74924.139704
2114.356850,-3256.906145,1332.370696,-74770.920605
2114.359449,-9770.718434,1776.494261,-74004.825107
2114.362047,-16876.695478,888.247130,-72779.072310
2114.364646,0.000000,1036.288319,-71859.757712
2114.367244,15396.283594,2664.741391,-73085.510509
2114.369842,16876.695478,1924.535449,-75077.358804
2114.372441,4589.276840,592.164754,-74770.920605
2114.375039,-4885.359217,2220.617826,-74158.044206
2114.377637,-3552.988522,1332.370696,-73698.386908
2114.380236,4589.276840,1628.453072,-73238.729609
2114.382772,10362.883188,888.247130,-72625.853210
2114.385309,9622.677246,296.082377,-74770.920605
2114.387845,-1036.288319,1776.494261,-74617.701505
2114.390382,-4589.276840,1184.329507,-73698.386908
2114.392918,-2368.659014,296.082377,-73238.729609
2114.395455,5625.565159,296.082377,-73238.729609
2114.397991,13619.789333,740.205942,-72932.291410
2114.400528,3256.906145,592.164754,-73851.606007
2114.403064,-6513.812290,3997.112087,-74924.139704
2114.405601,-148.041188,592.164754,-74464.482406
2114.408137,2368.659014,1036.288319,-73238.729609
2114.410674,-296.082377,0.000000,-72472.634111
2114.413210,4441.235652,0.000000,-73238.729609
2114.415747,-5625.565159,888.247130,-75077.358804
2114.418283,5773.606348,1924.535449,-74924.139704
2114.420820,18357.107362,592.164754,-73698.386908
2114.423356,6513.812290,148.041188,-73085.510509
2114.425893,14952.160028,1628.453072,-72779.072310
2114.428429,4145.153275,1184.329507,-72779.072310
2114.430966,1036.288319,1480.411884,-75077.358804
2114.433502,-5329.482782,1036.288319,-74617.701505
2114.436039,-1332.370696,2664.741391,-71859.757712
2114.438575,5033.400406,-148.041188,-73085.510509
2114.441112,14359.995275,888.247130,-73391.948708
2114.443648,16284.530724,-740.205942,-72932.291410
2114.446185,13323.706956,4589.276840,-72472.634111
2114.448721,-6513.812290,296.082377,-76456.330700
2114.451257,-16580.613101,1628.453072,-75383.797003
2114.453794,-10955.047942,-296.082377,-72625.853210
2114.456330,6069.688724,1036.288319,-71246.881314
2114.458867,6809.894666,296.082377,-73851.606007
2114.461403,148.041188,3108.864956,-74770.920605
2114.463940,-12879.583391,3108.864956,-75230.577904
2114.466476,-9030.512492,0.000000,-75537.016103
2114.469013,-2960.823768,592.164754,-72012.976812
2114.471549,5181.441594,444.123565,-72012.976812
2114.474086,3849.070898,592.164754,-72932.291410
2114.476622,-2960.823768,1332.370696,-75537.016103
2114.479159,-14063.912898,3404.947333,-73238.729609
2114.481695,-13767.830521,888.247130,-73238.729609
2114.484254,-4293.194464,-2072.576638,-74158.044206
2114.486813,148.041188,2516.700203,-72932.291410
2114.489372,6661.853478,888.247130,-72472.634111
2114.491931,-11251.130318,1776.494261,-74158.044206
2114.494490,-5921.647536,1924.535449,-75537.016103
2114.497049,6217.729913,2812.782580,-73085.510509
2114.499608,-12435.459826,-740.205942,-73238.729609
2114.502167,3108.864956,2072.576638,-72166.195912
2114.504726,-7994.224174,-296.082377,-72319.415011
2114.507285,-13471.748144,592.164754,-76915.987999
2114.509844,-444.123565,3256.906145,-73851.606007
2114.512403,-2368.659014,592.164754,-74770.920605
2114.514962,5477.523971,-1480.411884,-71859.757712
2114.517521,6365.771101,3404.947333,-72012.976812
2114.520080,1036.288319,592.164754,-74924.139704
2114.522639,-5033.400406,888.247130,-74617.701505
2114.525198,-18357.107362,2960.823768,-74158.044206
2114.527757,-11843.295072,1332.370696,-73238.729609
2114.530315,6661.853478,-148.041188,-73545.167808
2114.532874,18653.189738,1776.494261,-72932.291410
2114.535433,16728.654289,2516.700203,-72012.976812
2114.537992,-5625.565159,0.000000,-76456.330700
2114.540551,-10362.883188,1628.453072,-73851.606007
2114.543110,888.247130,2072.576638,-72779.072310
2114.545669,11547.212695,444.123565,-72319.415011
2114.548228,13323.706956,1924.535449,-72932.291410
2114.550787,3997.112087,444.123565,-73851.606007
2114.553346,-8734.430116,2072.576638,-75383.797003
2114.555905,-8438.347739,148.041188,-75383.797003
2114.558464,1924.535449,1776.494261,-73391.948708
2114.561023,15248.242405,-888.247130,-71093.662214
2114.563582,14359.995275,1776.494261,-72472.634111
2114.566157,4293.194464,-444.123565,-75230.577904
2114.568732,-5477.523971,4589.276840,-75077.358804
2114.571306,1628.453072,1924.535449,-73238.729609
2114.573881,3997.112087,1332.370696,-74004.825107
2114.576456,1480.411884,1480.411884,-71553.319513
2114.579031,4145.153275,444.123565,-72012.976812
2114.581606,5033.400406,1036.288319,-75077.358804
2114.584181,4885.359217,2664.741391,-75383.797003
2114.586756,15100.201217,1628.453072,-73545.167808
2114.589331,9178.553681,1480.411884,-73851.606007
2114.591905,4145.153275,-296.082377,-73391.948708
2114.594480,-3404.947333,296.082377,-72779.072310
2114.597055,-6069.688724,296.082377,-73851.606007
2114.599630,1184.329507,2960.823768,-75077.358804
2114.602205,11547.212695,1332.370696,-74617.701505
2114.604780,15544.324782,-444.123565,-72779.072310
2114.607355,17616.901420,592.164754,-73085.510509
2114.609929,3404.947333,444.123565,-73085.510509
2114.612504,-15396.283594,2220.617826,-74004.825107
2114.615079,-20133.601622,1628.453072,-73085.510509
2114.617654,-3701.029710,1184.329507,-73851.606007
2114.620229,5329.482782,148.041188,-72932.291410
2114.622804,8734.430116,888.247130,-73238.729609
2114.625379,-5329.482782,2368.659014,-74004.825107
2114.627953,-17172.777854,1628.453072,-75690.235202
2114.630528,-10658.965565,888.247130,-73851.606007
2114.633103,1480.411884,888.247130,-72319.415011
2114.635678,6513.812290,1776.494261,-72166.195912
2114.638253,6069.688724,-148.041188,-75230.577904
2114.640828,-6217.729913,1924.535449,-72779.072310
2114.643403,-11399.171507,3256.906145,-73391.948708
2114.645978,-6069.688724,888.247130,-74617.701505
2114.648552,5921.647536,1480.411884,-74924.139704
2114.651127,296.082377,2516.700203,-71246.881314
2114.653702,2812.782580,888.247130,-73391.948708
2114.656277,-4145.153275,592.164754,-73851.606007
2114.658852,-7698.141797,2960.823768,-74770.920605
2114.661427,8586.388927,740.205942,-72932.291410
2114.664002,-3701.029710,1036.288319,-75230.577904
2114.666576,-3997.112087,592.164754,-72932.291410
2114.669163,-12731.542202,-888.247130,-73238.729609
2114.671749,-7105.977043,1036.288319,-74770.920605
2114.674335,1628.453072,1628.453072,-74924.139704
2114.676921,4441.235652,740.205942,-73698.386908
2114.679507,7402.059420,1036.288319,-72779.072310
2114.682093,-1332.370696,1332.370696,-73238.729609
2114.684679,-10510.924376,1480.411884,-74617.701505
2114.687265,-17616.901420,1184.329507,-73238.729609
2114.689852,-15988.448347,1628.453072,-74158.044206
2114.692438,4737.318029,444.123565,-74158.044206
2114.695024,20725.766376,740.205942,-73238.729609
2114.697610,11843.295072,1332.370696,-73545.167808
2114.700196,-2072.576638,592.164754,-74311.263306
2114.702782,-11991.336260,444.123565,-74311.263306
2114.705368,-592.164754,1776.494261,-72472.634111
2114.707954,9918.759623,888.247130,-73085.510509
2114.710540,11991.336260,1924.535449,-72625.853210
2114.713127,8142.265362,296.082377,-72779.072310
2114.715713,-3256.906145,2812.782580,-72779.072310
2114.718299,-3701.029710,1332.370696,-75383.797003
2114.720885,2664.741391,888.247130,-74004.825107
2114.723471,17172.777854,148.041188,-72625.853210
2114.726057,13471.748144,1924.535449,-73545.167808
2114.728643,2368.659014,0.000000,-74464.482406
2114.731229,1184.329507,2516.700203,-74158.044206
2114.733815,-2072.576638,1480.411884,-73391.948708
2114.736402,1924.535449,1332.370696,-73238.729609
2114.738988,3108.864956,740.205942,-73545.167808
2114.741574,7402.059420,1332.370696,-73698.386908
2114.744160,7550.100608,2220.617826,-74004.825107
2114.746746,9474.636058,1628.453072,-74311.263306
