#time,accel_x,accel_y,accel_z
2754.445334,-4737.318029,-1332.370696,-71706.538613
2754.447902,-4293.194464,-6809.894666,-71553.319513
2754.450469,-4885.359217,-7698.141797,-73851.606007
2754.453037,-1924.535449,-2664.741391,-74158.044206
2754.455605,2072.576638,5329.482782,-73391.948708
2754.458172,148.041188,-3256.906145,-76303.111601
2754.460740,-5773.606348,-148.041188,-73085.510509
2754.463307,-7402.059420,-1924.535449,-70327.566716
2754.465875,-444.123565,1480.411884,-72166.195912
2754.468442,4885.359217,-888.247130,-76149.892501
2754.471010,4589.276840,592.164754,-76149.892501
2754.473577,-4589.276840,-6513.812290,-72472.634111
2754.476145,-3256.906145,-2368.659014,-70480.785816
2754.478713,-296.082377,-592.164754,-75383.797003
2754.481280,-1184.329507,1332.370696,-75996.673402
2754.483848,6661.853478,5033.400406,-72625.853210
2754.486415,8438.347739,9030.512492,-71706.538613
2754.488983,148.041188,-2664.741391,-75383.797003
2754.491550,-4589.276840,-3108.864956,-73545.167808
2754.494118,4441.235652,9918.759623,-69867.909418
2754.496685,6661.853478,3552.988522,-77222.426198
2754.499253,1776.494261,592.164754,-77835.302597
2754.501820,1776.494261,6365.771101,-68335.718422
2754.504388,2072.576638,5181.441594,-69867.909418
2754.506956,4145.153275,0.000000,-78141.740796
2754.509523,6809.894666,2812.782580,-75690.235202
2754.512091,3108.864956,6957.935855,-70634.004916
2754.514658,-1332.370696,888.247130,-74770.920605
2754.517226,-2664.741391,-3404.947333,-75537.016103
2754.519793,1184.329507,1480.411884,-72012.976812
2754.522361,7105.977043,5181.441594,-71246.881314
2754.524928,7698.141797,5773.606348,-76303.111601
2754.527496,2368.659014,3701.029710,-74004.825107
2754.530065,-592.164754,5773.606348,-70634.004916
2754.532633,-1628.453072,-4589.276840,-74464.482406
2754.535201,-888.247130,1332.370696,-74464.482406
2754.537769,3849.070898,5921.647536,-73085.510509
2754.540338,4737.318029,888.247130,-73698.386908
2754.542906,2812.782580,1036.288319,-72319.415011
2754.545474,3701.029710,1036.288319,-71859.757712
2754.548042,8438.347739,7402.059420,-72625.853210
2754.550610,6809.894666,5477.523971,-76915.987999
2754.553179,2072.576638,8142.265362,-74464.482406
2754.555747,-2220.617826,3108.864956,-72166.195912
2754.558315,592.164754,1924.535449,-70480.785816
2754.560883,5181.441594,-296.082377,-73698.386908
2754.563452,10066.800811,3404.947333,-74617.701505
2754.566020,5329.482782,5921.647536,-74464.482406
2754.568588,-2812.782580,1480.411884,-74464.482406
2754.571156,-1332.370696,-296.082377,-74004.825107
2754.573724,5773.606348,6069.688724,-72625.853210
2754.576293,4145.153275,3849.070898,-74770.920605
2754.578861,2072.576638,1628.453072,-74004.825107
2754.581429,4441.235652,6365.771101,-71706.538613
2754.583997,-5181.441594,-7254.018232,-75537.016103
2754.586565,-7698.141797,-7105.977043,-74311.263306
2754.589134,-148.041188,-2516.700203,-70940.443115
2754.591702,3256.906145,-444.123565,-72779.072310
2754.594270,-2664.741391,-6069.688724,-76915.987999
2754.596838,-4441.235652,2812.782580,-72319.415011
2754.599407,-740.205942,2516.700203,-71706.538613
2754.601975,-1184.329507,-1036.288319,-75690.235202
2754.604543,-1480.411884,444.123565,-74617.701505
2754.607111,-5033.400406,-296.082377,-72625.853210
2754.609679,-4441.235652,-6217.729913,-73851.606007
2754.612248,-1628.453072,-5773.606348,-75383.797003
2754.614816,1184.329507,0.000000,-73085.510509
2754.617384,888.247130,1184.329507,-71706.538613
2754.619952,-1480.411884,-592.164754,-74464.482406
2754.622521,-6069.688724,2220.617826,-74770.920605
2754.625089,-5329.482782,1184.329507,-73698.386908
2754.627657,-1184.329507,-3256.906145,-74311.263306
2754.630226,2220.617826,-148.041188,-73238.729609
2754.632795,4589.276840,-3108.864956,-73238.729609
2754.635364,-740.205942,2368.659014,-73238.729609
2754.637933,1036.288319,-2664.741391,-74924.139704
2754.640502,-592.164754,888.247130,-73545.167808
2754.643071,-4885.359217,-2664.741391,-71246.881314
2754.645640,148.041188,-8734.430116,-75230.577904
2754.648209,-1332.370696,-2072.576638,-73851.606007
2754.650778,-1776.494261,-2960.823768,-73391.948708
2754.653347,1184.329507,1480.411884,-72166.195912
2754.655916,-1776.494261,-5773.606348,-74924.139704
2754.658485,-3849.070898,0.000000,-72932.291410
2754.661054,-1628.453072,1628.453072,-73545.167808
2754.663623,1332.370696,2664.741391,-74617.701505
2754.666192,148.041188,-1184.329507,-75230.577904
2754.668761,-5625.565159,-3552.988522,-71093.662214
2754.671330,-1184.329507,-1036.288319,-72166.195912
2754.673899,-148.041188,-6217.729913,-77375.645298
2754.676468,-296.082377,0.000000,-74770.920605
2754.679037,3849.070898,6365.771101,-70787.224015
2754.681606,7254.018232,7698.141797,-73391.948708
2754.684175,-740.205942,-2516.700203,-76609.549800
2754.686744,0.000000,4885.359217,-71093.662214
2754.689313,6365.771101,12287.418637,-69408.252119
2754.691882,8142.265362,1776.494261,-78448.178995
2754.694451,148.041188,-2368.659014,-76149.892501
2754.697020,-1628.453072,4293.194464,-68029.280222
2754.699589,1184.329507,1628.453072,-72012.976812
2754.702158,5773.606348,2072.576638,-78141.740796
2754.704727,8290.306550,7846.182985,-73545.167808
2754.707296,3849.070898,7105.977043,-70940.443115
2754.709865,592.164754,-296.082377,-74617.701505
2754.712434,-1628.453072,-2368.659014,-75383.797003
2754.715003,-148.041188,3108.864956,-71246.881314
2754.717573,3108.864956,3701.029710,-72779.072310
2754.720142,6809.894666,1924.535449,-75843.454302
2754.722711,2516.700203,7550.100608,-71859.757712
2754.725281,592.164754,1036.288319,-72012.976812
2754.727850,-2516.700203,-1036.288319,-73851.606007
2754.730419,-888.247130,1332.370696,-74311.263306
2754.732988,-1628.453072,6217.729913,-73851.606007
2754.735558,3404.947333,-1036.288319,-75537.016103
2754.738127,5773.606348,2960.823768,-73238.729609
2754.740696,6069.688724,4145.153275,-71093.662214
2754.743265,5033.400406,4885.359217,-74004.825107
2754.745835,3552.988522,7994.224174,-75230.577904
2754.748404,-2516.700203,2664.741391,-75537.016103
2754.750973,1332.370696,6069.688724,-71553.319513
2754.753542,6661.853478,296.082377,-72319.415011
2754.756112,6513.812290,1628.453072,-73851.606007
2754.758681,296.082377,-1480.411884,-74464.482406
2754.761250,296.082377,4589.276840,-72012.976812
2754.763819,8142.265362,6957.935855,-73698.386908
2754.766389,6513.812290,3552.988522,-76149.892501
2754.768958,-2072.576638,1332.370696,-72166.195912
2754.771527,1036.288319,3552.988522,-70634.004916
2754.774096,-148.041188,-592.164754,-75690.235202
2754.776666,-7550.100608,-5921.647536,-76609.549800
2754.779235,296.082377,-1332.370696,-70327.566716
2754.781804,5181.441594,-4145.153275,-71859.757712
2754.784373,0.000000,-7105.977043,-77222.426198
2754.786943,-6661.853478,-2368.659014,-73698.386908
2754.789512,-5625.565159,6365.771101,-70174.347617
2754.792081,1036.288319,1332.370696,-76915.987999
2754.794651,3404.947333,-1184.329507,-76609.549800
2754.797220,296.082377,-148.041188,-68948.594820
2754.799789,-4441.235652,-2072.576638,-70787.224015
2754.802358,-5329.482782,-9770.718434,-77375.645298
2754.804928,-4293.194464,-6513.812290,-75996.673402
2754.807497,-296.082377,4145.153275,-71246.881314
2754.810066,1184.329507,-148.041188,-74311.263306
2754.812635,-296.082377,-148.041188,-74770.920605
2754.815205,-3256.906145,2072.576638,-71093.662214
2754.817774,-740.205942,1924.535449,-72166.195912
2754.820344,-1480.411884,-1628.453072,-78141.740796
2754.822913,-592.164754,-3108.864956,-75537.016103
2754.825483,740.205942,3849.070898,-70940.443115
2754.828052,-3997.112087,-1480.411884,-71859.757712
2754.830622,-2220.617826,-3256.906145,-75996.673402
2754.833191,-1480.411884,-740.205942,-72166.195912
2754.835761,-1332.370696,-444.123565,-71859.757712
2754.838330,-5773.606348,-7254.018232,-76915.987999
2754.840900,-3849.070898,-4441.235652,-73698.386908
2754.843469,-3849.070898,-3404.947333,-70174.347617
2754.846039,-2664.741391,-3849.070898,-73391.948708
2754.848608,1924.535449,-740.205942,-75537.016103
2754.851178,3849.070898,6661.853478,-73545.167808
2754.853747,1480.411884,5329.482782,-72932.291410
2754.856317,-7550.100608,-6069.688724,-74158.044206
2754.858886,-4737.318029,-4145.153275,-71859.757712
2754.861456,2220.617826,-592.164754,-72932.291410
2754.864025,2516.700203,-4441.235652,-77375.645298
2754.866595,5181.441594,-2960.823768,-74311.263306
2754.869164,7254.018232,12879.583391,-69101.813920
2754.871734,740.205942,888.247130,-74464.482406
2754.874303,-3108.864956,2220.617826,-75383.797003
2754.876873,5477.523971,11399.171507,-70480.785816
2754.879442,9030.512492,8290.306550,-73391.948708
2754.882012,2664.741391,-1036.288319,-78601.398095
2754.884581,-1628.453072,-1924.535449,-73698.386908
2754.887151,0.000000,2072.576638,-68029.280222
2754.889720,3997.112087,-2220.617826,-77069.207099
2754.892290,7105.977043,4885.359217,-77528.864398
2754.894859,5921.647536,11991.336260,-72319.415011
2754.897429,1628.453072,4737.318029,-72932.291410
2754.899998,-1036.288319,-2812.782580,-74924.139704
2754.902568,1628.453072,1332.370696,-72625.853210
2754.905137,1036.288319,3404.947333,-72166.195912
2754.907707,6217.729913,2960.823768,-75690.235202
2754.910276,2516.700203,-2072.576638,-75690.235202
2754.912846,-1628.453072,6069.688724,-71246.881314
2754.915415,-592.164754,-2664.741391,-72625.853210
2754.917984,2220.617826,148.041188,-74158.044206
2754.920553,1924.535449,3849.070898,-72932.291410
2754.923122,3701.029710,3849.070898,-75077.358804
2754.925691,8290.306550,3256.906145,-76303.111601
2754.928259,6661.853478,5181.441594,-72932.291410
2754.930828,5477.523971,9474.636058,-70480.785816
2754.933397,296.082377,1776.494261,-74617.701505
2754.935966,4441.235652,7254.018232,-74158.044206
2754.938535,4737.318029,7105.977043,-75077.358804
2754.941104,4145.153275,3404.947333,-73391.948708
2754.943673,1184.329507,-3256.906145,-73391.948708
2754.946241,1036.288319,-2220.617826,-72319.415011
2754.948810,7550.100608,7846.182985,-72166.195912
2754.951379,6069.688724,4293.194464,-77375.645298
2754.953948,-1776.494261,2516.700203,-76303.111601
2754.956517,-1184.329507,6217.729913,-69408.252119
2754.959086,-740.205942,-592.164754,-73851.606007
2754.961655,-6217.729913,-10807.006753,-76303.111601
2754.964223,0.000000,592.164754,-71093.662214
2754.966792,6513.812290,-1480.411884,-72779.072310
2754.969361,-1036.288319,-10362.883188,-78907.836294
2754.971930,-6069.688724,-5921.647536,-74311.263306
2754.974499,-6513.812290,4145.153275,-67876.061123
2754.977068,-3701.029710,1776.494261,-74770.920605
2754.979637,3256.906145,0.000000,-78601.398095
2754.982205,740.205942,6069.688724,-70634.004916
2754.984774,-4441.235652,-1480.411884,-70940.443115
2754.987343,-6809.894666,-13027.624579,-75690.235202
2754.989912,-5477.523971,-8882.471304,-74158.044206
2754.992481,592.164754,2960.823768,-71400.100414
2754.995050,4589.276840,296.082377,-75383.797003
2754.997619,3404.947333,-740.205942,-75996.673402
2755.000188,-2220.617826,2812.782580,-70787.224015
2755.002756,-444.123565,3849.070898,-70634.004916
2755.005325,1332.370696,-7105.977043,-77069.207099
2755.007894,-1776.494261,3997.112087,-75077.358804
2755.010463,2516.700203,2516.700203,-72932.291410
2755.013032,-1776.494261,-3404.947333,-74464.482406
2755.015601,-3552.988522,-3701.029710,-71859.757712
2755.018170,-2368.659014,1184.329507,-70480.785816
2755.020738,-3849.070898,-3849.070898,-75996.673402
2755.023307,-3108.864956,-5773.606348,-75996.673402
2755.025875,-4293.194464,-7105.977043,-75077.358804
2755.028444,-3108.864956,-5773.606348,-72012.976812
2755.031012,2664.741391,-1776.494261,-73698.386908
2755.033581,2516.700203,3701.029710,-74158.044206
2755.036149,740.205942,9918.759623,-73545.167808
2755.038718,-8290.306550,-3404.947333,-74464.482406
2755.041286,-4885.359217,-1332.370696,-73698.386908
2755.043855,3256.906145,-5033.400406,-73238.729609
2755.046424,-1480.411884,-5477.523971,-74770.920605
2755.048992,1480.411884,-4145.153275,-74464.482406
2755.051561,6661.853478,10362.883188,-73851.606007
2755.054129,444.123565,5033.400406,-75690.235202
2755.056698,-1036.288319,2812.782580,-73698.386908
2755.059266,7105.977043,13471.748144,-68795.375720
2755.061835,7402.059420,1332.370696,-76456.330700
2755.064403,888.247130,2664.741391,-77375.645298
2755.066972,-1924.535449,-1776.494261,-73238.729609
2755.069540,-2368.659014,1480.411884,-69561.471218
2755.072109,4737.318029,-4885.359217,-75537.016103
2755.074678,10362.883188,4885.359217,-74311.263306
2755.077246,6069.688724,12139.377449,-71553.319513
2755.079815,-148.041188,4737.318029,-74158.044206
2755.082383,-4145.153275,1184.329507,-75690.235202
2755.084952,-592.164754,444.123565,-70940.443115
2755.087520,7846.182985,2664.741391,-72779.072310
2755.090089,6661.853478,-4589.276840,-77528.864398
2755.092657,-888.247130,8142.265362,-72625.853210
2755.095226,1628.453072,-5625.565159,-73698.386908
2755.097794,-3701.029710,1480.411884,-72319.415011
2755.100363,-1036.288319,-592.164754,-74158.044206
2755.102931,5181.441594,1480.411884,-73698.386908
2755.105500,5181.441594,7846.182985,-74311.263306
2755.108069,7698.141797,1628.453072,-75383.797003
2755.110637,3849.070898,7698.141797,-72012.976812
2755.113206,592.164754,2220.617826,-73085.510509
2755.115774,4441.235652,9474.636058,-73238.729609
2755.118343,1036.288319,3108.864956,-77069.207099
2755.120911,1628.453072,3849.070898,-74924.139704
2755.123451,-296.082377,-592.164754,-72472.634111
2755.125990,5329.482782,-1480.411884,-71400.100414
2755.128529,7254.018232,2368.659014,-74924.139704
2755.131069,-444.123565,1332.370696,-75230.577904
2755.133608,-3849.070898,5329.482782,-72625.853210
2755.136147,148.041188,10955.047942,-72319.415011
2755.138686,-4737.318029,-7698.141797,-76303.111601
2755.141226,-3701.029710,-6513.812290,-72625.853210
2755.143765,5329.482782,-148.041188,-69714.690318
2755.146304,4441.235652,-2664.741391,-75383.797003
2755.148844,-4293.194464,-11399.171507,-77988.521696
2755.151383,-8142.265362,-592.164754,-69255.033019
2755.153922,-3552.988522,4441.235652,-70634.004916
2755.156462,2368.659014,148.041188,-76762.768900
2755.159001,5033.400406,3256.906145,-74158.044206
2755.161540,888.247130,2072.576638,-70787.224015
2755.164080,-4885.359217,-3552.988522,-73698.386908
2755.166619,-7254.018232,-12287.418637,-76609.549800
2755.169158,-4145.153275,-5773.606348,-71859.757712
2755.171698,2516.700203,1776.494261,-72932.291410
2755.174237,2812.782580,-740.205942,-77069.207099
2755.176776,-3256.906145,0.000000,-73238.729609
2755.179316,444.123565,3849.070898,-68948.594820
2755.181855,2664.741391,-2516.700203,-73545.167808
2755.184394,-2664.741391,2072.576638,-77528.864398
2755.186933,2812.782580,2812.782580,-75230.577904
2755.189473,-3404.947333,-1184.329507,-73545.167808
2755.192012,-5329.482782,-5033.400406,-72012.976812
2755.194551,-5329.482782,-6957.935855,-71553.319513
2755.197091,-4293.194464,888.247130,-73698.386908
2755.199630,-3404.947333,-7105.977043,-77375.645298
2755.202169,-3701.029710,-4737.318029,-74158.044206
2755.204709,-148.041188,-6365.771101,-72625.853210
2755.207248,1924.535449,3701.029710,-72472.634111
2755.209787,-1036.288319,1924.535449,-75843.454302
2755.212327,-6809.894666,2664.741391,-74004.825107
2755.214866,-5773.606348,2960.823768,-72012.976812
2755.217405,3701.029710,-1480.411884,-73545.167808
2755.219945,5181.441594,-6809.894666,-75077.358804
2755.222484,1036.288319,-9770.718434,-72166.195912
2755.225029,4293.194464,10362.883188,-71400.100414
2755.227573,-1480.411884,1332.370696,-78907.836294
2755.230118,-3256.906145,6661.853478,-74311.263306
2755.232663,7550.100608,13323.706956,-68029.280222
2755.235208,10214.842000,8290.306550,-71706.538613
2755.237752,8882.471304,-1036.288319,-79520.712692
2755.240297,148.041188,148.041188,-74004.825107
2755.242842,-5033.400406,5181.441594,-69255.033019
2755.245387,296.082377,-8438.347739,-78141.740796
2755.247932,9178.553681,1924.535449,-73851.606007
2755.250476,11695.253884,11695.253884,-68795.375720
2755.253021,7254.018232,10807.006753,-72779.072310
2755.255566,-296.082377,888.247130,-79061.055394
2755.258111,-5773.606348,2072.576638,-73085.510509
2755.260655,-1184.329507,1480.411884,-70021.128517
2755.263200,4737.318029,-2368.659014,-75690.235202
2755.265745,2812.782580,3701.029710,-76915.987999
2755.268290,1184.329507,4589.276840,-73545.167808
2755.270834,888.247130,-148.041188,-69561.471218
2755.273379,-3256.906145,-2072.576638,-72932.291410
2755.275924,1628.453072,3552.988522,-76149.892501
2755.278469,5773.606348,5477.523971,-75537.016103
2755.281014,3701.029710,6809.894666,-74311.263306
2755.283558,5033.400406,5773.606348,-71400.100414
2755.286103,4737.318029,5921.647536,-71093.662214
2755.288648,4293.194464,5477.523971,-73698.386908
2755.291193,5773.606348,7550.100608,-74311.263306
2755.293737,-1776.494261,148.041188,-74464.482406
2755.296282,-1924.535449,-2664.741391,-73698.386908
2755.298827,8290.306550,1332.370696,-73391.948708
2755.301372,6957.935855,1184.329507,-73698.386908
2755.303916,-888.247130,3404.947333,-73085.510509
2755.306461,296.082377,9178.553681,-71859.757712
2755.309006,-296.082377,5773.606348,-74924.139704
2755.311551,-6809.894666,-7254.018232,-76303.111601
2755.314096,-1332.370696,-3849.070898,-70480.785816
2755.316640,4145.153275,-3701.029710,-71706.538613
2755.319185,-148.041188,-9770.718434,-78601.398095
2755.321730,-5181.441594,-296.082377,-73238.729609
2755.324275,-5033.400406,3404.947333,-68948.594820
2755.326795,-592.164754,-1924.535449,-74311.263306
2755.329315,3997.112087,0.000000,-76303.111601
2755.331836,2368.659014,6069.688724,-71706.538613
2755.334356,-5329.482782,148.041188,-72472.634111
2755.336876,-7550.100608,-6513.812290,-76149.892501
2755.339397,-4885.359217,-10214.842000,-74464.482406
2755.341917,148.041188,-4145.153275,-70174.347617
2755.344437,4737.318029,1628.453072,-74924.139704
2755.346957,2960.823768,-296.082377,-76915.987999
2755.349478,-7402.059420,888.247130,-72932.291410
2755.351998,-1036.288319,4293.194464,-70021.128517
2755.354518,444.123565,-6217.729913,-75690.235202
2755.357039,-5773.606348,5181.441594,-75996.673402
2755.359559,6513.812290,-148.041188,-76609.549800
2755.362079,-2516.700203,-1332.370696,-69714.690318
2755.364600,-3552.988522,-3256.906145,-70327.566716
2755.367120,-8438.347739,-14063.912898,-76149.892501
2755.369640,-7994.224174,444.123565,-74311.263306
2755.372161,-1628.453072,-7105.977043,-75843.454302
2755.374681,5033.400406,3552.988522,-72472.634111
2755.377201,4885.359217,-3108.864956,-72932.291410
2755.379722,-1480.411884,4589.276840,-71706.538613
2755.382242,-11399.171507,-1184.329507,-73545.167808
2755.384762,-3997.112087,5921.647536,-73085.510509
2755.387283,3997.112087,-1924.535449,-77069.207099
2755.389803,2368.659014,-8586.388927,-74924.139704
2755.392323,6513.812290,-3701.029710,-69101.813920
2755.394843,5625.565159,7846.182985,-71093.662214
2755.397364,148.041188,2664.741391,-77988.521696
2755.399884,-4885.359217,5773.606348,-75230.577904
2755.402404,7846.182985,19097.313304,-68795.375720
2755.404925,10658.965565,2368.659014,-75537.016103
2755.407445,5329.482782,-1776.494261,-77222.426198
2755.409965,-1332.370696,0.000000,-70634.004916
2755.412486,-1924.535449,3108.864956,-71400.100414
2755.415006,1924.535449,-6513.812290,-79367.493593
2755.417526,8142.265362,4737.318029,-74464.482406
2755.420047,9474.636058,13175.665768,-68335.718422
2755.422567,2812.782580,4737.318029,-74158.044206
2755.425087,-4145.153275,1628.453072,-76149.892501
2755.427617,-2220.617826,2812.782580,-71706.538613
2755.430147,2516.700203,3256.906145,-72012.976812
2755.432676,4441.235652,-3256.906145,-75230.577904
2755.435206,-1332.370696,4441.235652,-75230.577904
2755.437736,1924.535449,-2072.576638,-72625.853210
2755.440265,1036.288319,-1332.370696,-70787.224015
2755.442795,888.247130,3404.947333,-70634.004916
2755.445325,4293.194464,6661.853478,-77375.645298
2755.447854,6809.894666,5773.606348,-79061.055394
2755.450384,8586.388927,6661.853478,-72166.195912
2755.452914,9178.553681,9918.759623,-68948.594820
2755.455443,3997.112087,5181.441594,-71859.757712
2755.457973,-592.164754,4441.235652,-74924.139704
2755.460503,-3701.029710,0.000000,-75996.673402
2755.463032,5921.647536,1480.411884,-73085.510509
2755.465562,11547.212695,888.247130,-73085.510509
2755.468092,7254.018232,-148.041188,-72932.291410
2755.470621,-1332.370696,444.123565,-70940.443115
2755.473151,-148.041188,12435.459826,-72472.634111
2755.475681,-4885.359217,2516.700203,-77835.302597
2755.478210,-6217.729913,-2960.823768,-77222.426198
2755.480740,444.123565,-5625.565159,-69408.252119
2755.483270,6809.894666,-7402.059420,-73391.948708
2755.485799,-1332.370696,-13471.748144,-78141.740796
2755.488329,-7698.141797,1480.411884,-72625.853210
2755.490859,-6069.688724,6957.935855,-70940.443115
2755.493388,-740.205942,-2368.659014,-77528.864398
2755.495918,3552.988522,-1776.494261,-74617.701505
2755.498448,3552.988522,6957.935855,-68029.280222
2755.500977,-3997.112087,-3256.906145,-74770.920605
2755.503507,-8142.265362,-7994.224174,-78448.178995
2755.506037,-5181.441594,-5033.400406,-73085.510509
2755.508566,1184.329507,-1776.494261,-70634.004916
2755.511096,-1184.329507,-444.123565,-76609.549800
2755.513626,2220.617826,2812.782580,-74311.263306
2755.516155,-148.041188,592.164754,-70940.443115
2755.518685,-296.082377,296.082377,-71093.662214
2755.521215,6069.688724,444.123565,-75996.673402
2755.523744,-3997.112087,444.123565,-75996.673402
2755.526274,-3849.070898,-888.247130,-74464.482406
2755.528812,-6661.853478,-8586.388927,-70634.004916
2755.531350,-8734.430116,-4441.235652,-70174.347617
2755.533888,-2664.741391,-5773.606348,-75383.797003
2755.536426,2368.659014,-1924.535449,-76149.892501
2755.538964,6069.688724,592.164754,-73851.606007
2755.541502,3108.864956,1924.535449,-72319.415011
2755.544040,-10362.883188,-4293.194464,-73391.948708
2755.546578,-11843.295072,-1776.494261,-72779.072310
2755.549116,-2220.617826,3404.947333,-73391.948708
2755.551654,4589.276840,1036.288319,-76303.111601
2755.554192,5773.606348,-6957.935855,-74158.044206
2755.556730,7402.059420,1036.288319,-69408.252119
2755.559268,1924.535449,3701.029710,-71859.757712
2755.561806,-6513.812290,2516.700203,-77375.645298
2755.564344,-1628.453072,9622.677246,-73851.606007
2755.566882,7994.224174,15100.201217,-71093.662214
2755.569420,11547.212695,3552.988522,-76149.892501
2755.571958,3997.112087,-4293.194464,-74617.701505
2755.574496,-592.164754,1184.329507,-68182.499322
2755.577034,-2664.741391,-2960.823768,-75537.016103
2755.579571,1480.411884,1480.411884,-78294.959896
2755.582109,5773.606348,8142.265362,-73545.167808
2755.584647,9326.594869,8142.265362,-70174.347617
2755.587185,5625.565159,2072.576638,-74004.825107
2755.589723,1184.329507,2220.617826,-74311.263306
2755.592261,148.041188,-148.041188,-72319.415011
2755.594799,3108.864956,2072.576638,-73238.729609
2755.597337,3404.947333,3404.947333,-77835.302597
2755.599875,1332.370696,-740.205942,-75843.454302
2755.602413,740.205942,-592.164754,-68642.156621
2755.604951,3997.112087,3552.988522,-70327.566716
2755.607489,6661.853478,2220.617826,-74924.139704
2755.610027,8142.265362,11547.212695,-76303.111601
2755.612565,10658.965565,7105.977043,-76303.111601
2755.615103,6957.935855,7994.224174,-71859.757712
2755.617641,888.247130,1776.494261,-71859.757712
2755.620179,-3108.864956,1036.288319,-72012.976812
2755.622717,-4737.318029,1480.411884,-74158.044206
2755.625255,9030.512492,5625.565159,-75843.454302
2755.627793,13323.706956,4737.318029,-74617.701505
2755.630308,888.247130,-3849.070898,-72932.291410
2755.632824,-4441.235652,1184.329507,-70480.785816
2755.635340,-4441.235652,7994.224174,-71553.319513
2755.637856,-8882.471304,-1628.453072,-78754.617194
2755.640372,-5181.441594,-2960.823768,-75996.673402
2755.642887,7105.977043,1332.370696,-69255.033019
2755.645403,5773.606348,-9770.718434,-72472.634111
2755.647919,-2072.576638,-11399.171507,-74924.139704
2755.650435,-11399.171507,1480.411884,-71246.881314
2755.652950,-7402.059420,5329.482782,-74617.701505
2755.655466,3404.947333,-1480.411884,-78754.617194
2755.657982,5181.441594,444.123565,-71859.757712
2755.660498,2072.576638,4145.153275,-68182.499322
2755.663014,-3997.112087,-9918.759623,-74004.825107
2755.665529,-7402.059420,-3701.029710,-76149.892501
2755.668045,148.041188,-2960.823768,-73851.606007
2755.670561,888.247130,-2664.741391,-73545.167808
2755.673077,444.123565,-2072.576638,-74617.701505
2755.675592,888.247130,1332.370696,-72625.853210
2755.678108,1480.411884,1628.453072,-70634.004916
2755.680624,592.164754,1036.288319,-73698.386908
2755.683140,-740.205942,1628.453072,-76303.111601
2755.685656,-2220.617826,592.164754,-76303.111601
2755.688171,-4885.359217,-5921.647536,-72625.853210
2755.690687,-9178.553681,-9030.512492,-69408.252119
2755.693203,-8142.265362,-7254.018232,-71859.757712
2755.695719,2072.576638,-740.205942,-77528.864398
2755.698234,6365.771101,3701.029710,-76915.987999
2755.700750,3552.988522,3552.988522,-73851.606007
2755.703266,-6957.935855,-3849.070898,-71246.881314
2755.705782,-10955.047942,-5033.400406,-70787.224015
2755.708298,-2368.659014,-592.164754,-72779.072310
2755.710813,3256.906145,1924.535449,-77528.864398
2755.713329,-740.205942,-5921.647536,-77528.864398
2755.715845,6957.935855,3849.070898,-70021.128517
2755.718361,3256.906145,-592.164754,-72012.976812
2755.720876,-5625.565159,2220.617826,-74004.825107
2755.723392,-296.082377,8290.306550,-73085.510509
2755.725908,7254.018232,15840.407159,-73085.510509
2755.728424,9918.759623,2812.782580,-78754.617194
